,Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Heatrate,CHP,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Uprate or Derate Completed During Year,Month Uprate or Derate Completed,Year Uprate or Derate Completed,Status,Synchronized to Transmission Grid,Operating Month,Operating Year,Retirement Month,Retirement Year,plant life,Associated with Combined Heat and Power System,Sector Name,Sector,Topping or Bottoming,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Solid Fuel Gasification System?,Carbon Capture Technology?,Turbines or Hydrokinetic Buoys,Time from Cold Shutdown to Full Load,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Multiple Fuels?,Cofire Fuels?,Switch Between Oil and Natural Gas?,fuel switching
338,56097,Gramercy Holdings I LLC,50846,Gramercy Holdings LLC,LA,St James,GT2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,5899.039226,1,16,0.95,15,17,1,N, , ,RE,X,4,1969,2,2010,40.83333333,Y,Industrial CHP,7,T,NG,,,,,,,,,,N,N, ,12H,,,,,,,,,,,0
339,2844,Department of the Navy,50963,Naval Hospital Medical Center,CA,San Diego,1TG,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,7499.859985,1,0.8, ,0.7,0.8, ,, , ,RE,X,9,1986,3,2003,16.5,Y,Commercial CHP,5,X,NG,DFO,,,,,,,,,,, ,,,,,,,,,,,,0
340,2844,Department of the Navy,50963,Naval Hospital Medical Center,CA,San Diego,2TG,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,7499.859985,1,0.8, ,0.7,0.8, ,, , ,RE,X,9,1986,4,2003,16.58333333,Y,Commercial CHP,5,X,NG,DFO,,,,,,,,,,, ,1H,,,,,,,,,,,0
341,2844,Department of the Navy,50963,Naval Hospital Medical Center,CA,San Diego,3TG,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,7499.859985,1,0.8, ,0.7,0.8, ,, , ,RE,X,9,1986,4,2003,16.58333333,Y,Commercial CHP,5,X,NG,DFO,,,,,,,,,,, ,,,,,,,,,,,,0
342,8683,CSL Behring LLC,52034,Bunge Oil,IL,Kankakee,1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,6403.682722,1,3.5,0.87,2.8,4,1.9,N, , ,RE,X,1,1990,6,2017,27.41666667,Y,Industrial CHP,7,T,NG,,,,,,NG,,,,N,N, ,10M,,,,,,,,N,,N,0
343,19724,Vanderbilt University,52048,Vanderbilt University Power Plant,TN,Davidson,GT1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,4641.90112,1,5.2,0.93,4,5,1,N, , ,RE,X,5,2002,3,2016,13.83333333,Y,Commercial CHP,5,T,NG,,,,,,NG,,,,N,N, ,1H,,,,,,,,N,N,N,0
344,54713,Chevron USA Inc,52076,McKittrick Cogen,CA,Kern,GEN1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,16970.11379,0,3.2,0.9,3,3.2,1.5,N, , ,RE,X,10,1984,6,2012,27.66666667,Y,Industrial CHP,7,T,NG,,,,,,,,,,N,N, ,1H,,,,,,,,N,N,N,0
345,54713,Chevron USA Inc,52076,McKittrick Cogen,CA,Kern,GEN2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,16970.11379,0,3.2,0.9,3,3.2,1.5,N, , ,RE,X,10,1984,6,2012,27.66666667,Y,Industrial CHP,7,T,NG,,,,,,,,,,N,N, ,1H,,,,,,,,N,N,N,0
346,54713,Chevron USA Inc,52076,McKittrick Cogen,CA,Kern,GEN3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,16970.11379,0,3.2,0.9,3,3.2,1.5,N, , ,RE,X,10,1984,6,2012,27.66666667,Y,Industrial CHP,7,T,NG,,,,,,,,,,N,N, ,1H,,,,,,,,N,N,N,0
347,164,AERA Energy LLC,52077,Lost Hills Cogeneration Plant,CA,Kern,GEN4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,4480.218724,1,3.5,0.9,2.7,3,2.5,N, , ,RE,X,10,1985,4,2021,35.5,Y,Industrial CHP,7,T,NG,,,,,,,,,,N,N, ,1H,,,,,,,,N,N,N,0
348,54713,Chevron USA Inc,52094,Kern River Fee A Cogen,CA,Kern,GEN1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,14307.06202,0,3.7,0.9,3.2,3.4,1.5,N, , ,RE,X,6,1986,3,2011,24.75,Y,Industrial CHP,7,T,NG,,,,,,,,,,N,N, ,1H,,,,,,,,N,N,N,0
349,54713,Chevron USA Inc,52094,Kern River Fee A Cogen,CA,Kern,GEN2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,14307.06202,0,3.7,0.9,3.2,3.4,1.5,N, , ,RE,X,6,1986,3,2011,24.75,Y,Industrial CHP,7,T,NG,,,,,,,,,,N,, ,1H,,,,,,,,N,N,N,0
350,54713,Chevron USA Inc,52095,Kern River Fee C Cogen,CA,Kern,GEN1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,14126.77381,0,4.2,0.9,3.2,3.4,2,N, , ,RE,X,2,1987,3,2011,24.08333333,Y,Industrial CHP,7,T,NG,,,,,,,,,,N,N, ,1H,,,,,,,,N,N,N,0
351,54713,Chevron USA Inc,52095,Kern River Fee C Cogen,CA,Kern,GEN2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,14126.77381,0,3.7,0.9,3.2,3.4,2,N, , ,RE,X,2,1987,3,2011,24.08333333,Y,Industrial CHP,7,T,NG,,,,,,,,,,N,, ,1H,,,,,,,,N,N,N,0
352,56605,Delaware City Refining Company LLC,52193,Delaware City Plant,DE,New Castle,FGTG,Natural Gas Fired Combustion Turbine,GT,,S,X,X,Motiva,Motiva,15420.7279,1,1.2,1,1,1,1,N, , ,RE,X,9,1980,10,1997,17.08333333,Y,Industrial CHP,7,T,NG,,,,,,,,,,,, ,OVER,,,,,,,,N,N,,0
353,57224,MM West Covina Energy LLC,54015,MM West Covina,CA,Los Angeles,GEN3,Landfill Gas,GT,,S,X,X,,,14316.68424,0,4.9,0.98,4.4,4.4,3.9,N, , ,RE,X,4,1999,12,2018,19.66666667,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,N,, ,1H,,,,,,,,N,,,0
354,9312,IPC-Mansfield Mill,54091,Mansfield Mill,LA,DeSoto,GEN4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,6499.4313,1,25,0.9,29.5,29.5,10,N, , ,RE,X,8,1995,5,2019,23.75,Y,Industrial CHP,7,T,NG,,,,,,,,,,N,, ,1H,,,,,,,,N,,,0
355,6564,Formosa Plastics Corp,54518,Formosa Plastics,LA,East Baton Rouge,GT1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,EES.FORMOS_LD,,13460.42543,1,38.2, ,33,37, ,N, , ,RE,X,3,1985,1,2010,24.83333333,Y,Industrial CHP,7,T,NG,,,,,,,,,,N,, ,,,,,,,,,N,N,,0
356,57139,W&T Offshore Inc,54730,Yellowhammer Gas Plant,AL,MOBILE,701,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,18030.51549,0,3.4,0.8,3,3,1,N, , ,RE,X,3,1992,1,2021,28.83333333,N,Industrial Non-CHP,6,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,,N,N,N,0
357,28473,Harvest Midstream Co,54814,Milagro Cogeneration Plant,NM,San Juan,GENA,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,4862.114911,1,30.4,0.9,30.4,30.4,26,N, , ,RE,X,9,1981,3,2016,34.5,Y,IPP CHP,3,T,NG,,,,,,,,,,N,N, ,1H,,,,,,,,,N,N,0
358,28473,Harvest Midstream Co,54814,Milagro Cogeneration Plant,NM,San Juan,GENB,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,4862.114911,1,30.4,0.9,30.4,30.4,26,N, , ,RE,X,9,1981,3,2016,34.5,Y,IPP CHP,3,T,NG,,,,,,,,,,N,N, ,1H,,,,,,,,,N,N,0
359,28473,Harvest Midstream Co,54814,Milagro Cogeneration Plant,NM,San Juan,GO1A,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,4862.114911,1,30.4,0.9,30.4,30.4,26,N, , ,RE,X,2,1996,3,2016,20.08333333,Y,IPP CHP,3,T,NG,,,,,,,,,,N,N, ,1H,,,,,,,,,N,N,0
360,28473,Harvest Midstream Co,54814,Milagro Cogeneration Plant,NM,San Juan,GO1B,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,4862.114911,1,30.4,0.9,30.4,30.4,26,N, , ,RE,X,2,1996,3,2016,20.08333333,Y,IPP CHP,3,T,NG,,,,,,,,,,N,, ,1H,,,,,,,,,N,N,0
361,12619,Milwaukee Metro Sewerage Dist,54851,MMSD Jones Island Wastewater,WI,Milwaukee,GEN2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,6256.696245,1,17.5,0.8,13,15,2,N, , ,RE,X,1,1971,7,2013,42.5,Y,Commercial CHP,5,T,NG,DFO,,,,,,,,,N,N, ,1H,,,,,,,,Y,Y,Y,1
362,11820,Massachusetts Inst of Tech,54907,Mass Inst Tech Cntrl Utilities/Cogen Plt,MA,Middlesex,CTG1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,13962.19437,1,21.2,0.9,19,23,14,N, , ,RE,X,6,1995,4,2021,25.83333333,Y,Commercial CHP,5,T,NG,DFO,,,,,NG,,,,N,N, ,1H,,,,,,,,Y,N,Y,1
363,22331,Salem Energy Systems LLC,54984,Salem Energy Systems LLC,NC,Forsyth,UNT1,Landfill Gas,GT,,S,X,X,,,15231.72768,0,4.5,0.8,3.3,3.6,1.1,N, , ,RE,X,7,1996,11,2017,21.33333333,N,IPP Non-CHP,2,X,LFG,,,,,,DFO,,,,N,N, ,1H,,,,,N,,,N,N,N,0
364,54843,WM Illinois Renewable Energy LLC,55014,Greene Valley Gas Recovery,IL,DuPage,GEN3,Landfill Gas,GT,,S,X,X,Zonal,Zonal,17955.11865,0,3.3,0.98,2.9,3.3,1,N, , ,RE,X,3,1998,2,2010,11.91666667,N,IPP Non-CHP,2,X,LFG,,,,,,,,,,N,, ,1H,,,,,,,,N,N,N,0
365,23913,Borger Energy Associates LP,55064,Black Hawk Station,TX,Hutchinson,UNT2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,8611.394507,1,126.9, ,110.7,126, ,, , ,RE,X,6,1999,11,2005,6.416666667,Y,IPP CHP,3,T,NG,,,,,,,,,,N,, ,,,,,,,,,N,N,,0
366,20323,"Wellhead Services, Inc",55538,Escondido Energy Center,CA,San Diego,GEN1,Natural Gas Fired Combustion Turbine,GT,,W,X,X,,,18340.35842,0,44, ,33.6,34.6, ,N, , ,RE,X,8,2001,1,2013,11.41666667,N,IPP Non-CHP,2,X,NG,,,,,,,,,,,N, ,10M,,,,,,,,N,,N,0
367,20323,"Wellhead Services, Inc",55875,Gates Peaker,CA,Fresno,GEN1,Natural Gas Fired Combustion Turbine,GT,,J,X,X,,,21901.22005,0,46.5,0.9,33.3,46.5,25,N, , ,RE,X,12,2001,1,2013,11.08333333,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,, ,10M,,,,,,,,,,,0
368,49840,"Waterside Power, LLC",56189,"Waterside Power, LLC",CT,Fairfield,1,Petroleum Liquids,GT,,S,X,X,,,11905.26267,0,23.2,0.85,23.2,22.7,15,N, , ,RE,X,6,2003,5,2004,0.916666667,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,N,N, ,1H,,,,,,,,,N,N,0
369,49840,"Waterside Power, LLC",56189,"Waterside Power, LLC",CT,Fairfield,2,Petroleum Liquids,GT,,S,X,X,,,11905.26267,0,23.2,0.85,23.2,22.7,15,N, , ,RE,X,6,2003,5,2004,0.916666667,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,N,N, ,1H,,,,,,,,,N,N,0
370,49840,"Waterside Power, LLC",56189,"Waterside Power, LLC",CT,Fairfield,6,Petroleum Liquids,GT,,S,X,X,,,11905.26267,0,23.2, ,23.2,22.7, ,N, , ,RE,X,5,2004,2,2006,1.75,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,N,, ,,,,,,,,,N,N,N,0
371,1015,Austin Energy,56373,Domain Integrated Energy System,TX,Travis,DOMG1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,13515.19502,1,5, ,5,5, ,N, , ,RE,X,6,2004,2,2013,8.666666667,Y,Electric Utility,1,T,NG,,,,,,,,,,N,, ,,,,,,,,,N,N,N,0
372,55917,National Institutes of Health,56668,NIH Cogeneration Facility,MD,Montgomery,CGTG,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,12058.62453,1,22,1,21.3,22.3,19,N, , ,RE,X,7,2004,10,2018,14.25,Y,Commercial Non-CHP,4,T,NG,,,,,,,,,,N,N, ,12H,,,,,N,,,N,,,0
