,Plant ID,Combined Heat & Power Plant,Nuclear Unit I.D.,Plant Name,Operator Name,Operator ID,State,Census Region,NERC Region,Reserved ,NAICS Code,EIA Sector Number,Sector Name,Reported Prime Mover,Reported Fuel Type Code,AER Fuel Type Code,Reserved .1,Reserved .2,Physical Unit Label,QUANTITY_JAN,QUANTITY_FEB,QUANTITY_MAR,QUANTITY_APR,QUANTITY_MAY,QUANTITY_JUN,QUANTITY_JUL,QUANTITY_AUG,QUANTITY_SEP,QUANTITY_OCT,QUANTITY_NOV,QUANTITY_DEC,ELEC_QUANTITY_JAN,ELEC_QUANTITY_FEB,ELEC_QUANTITY_MAR,ELEC_QUANTITY_APR,ELEC_QUANTITY_MAY,ELEC_QUANTITY_JUN,ELEC_QUANTITY_JUL,ELEC_QUANTITY_AUG,ELEC_QUANTITY_SEP,ELEC_QUANTITY_OCT,ELEC_QUANTITY_NOV,ELEC_QUANTITY_DEC,MMBTU_PER_UNIT_JAN,MMBTU_PER_UNIT_FEB,MMBTU_PER_UNIT_MAR,MMBTU_PER_UNIT_APR,MMBTU_PER_UNIT_MAY,MMBTU_PER_UNIT_JUN,MMBTU_PER_UNIT_JUL,MMBTU_PER_UNIT_AUG,MMBTU_PER_UNIT_SEP,MMBTU_PER_UNIT_OCT,MMBTU_PER_UNIT_NOV,MMBTU_PER_UNIT_DEC,TOT_MMBTU_JAN,TOT_MMBTU_FEB,TOT_MMBTU_MAR,TOT_MMBTU_APR,TOT_MMBTU_MAY,TOT_MMBTU_JUN,TOT_MMBTU_JUL,TOT_MMBTU_AUG,TOT_MMBTU_SEP,TOT_MMBTU_OCT,TOT_MMBTU_NOV,TOT_MMBTU_DEC,ELEC_MMBTUS_JAN,ELEC_MMBTUS_FEB,ELEC_MMBTUS_MAR,ELEC_MMBTUS_APR,ELEC_MMBTUS_MAY,ELEC_MMBTUS_JUN,ELEC_MMBTUS_JUL,ELEC_MMBTUS_AUG,ELEC_MMBTUS_SEP,ELEC_MMBTUS_OCT,ELEC_MMBTUS_NOV,ELEC_MMBTUS_DEC,NETGEN_JAN,NETGEN_FEB,NETGEN_MAR,NETGEN_APR,NETGEN_MAY,NETGEN_JUN,NETGEN_JUL,NETGEN_AUG,NETGEN_SEP,NETGEN_OCT,NETGEN_NOV,NETGEN_DEC,TOTAL FUEL CONSUMPTION QUANTITY,ELECTRIC FUEL CONSUMPTION QUANTITY,TOTAL FUEL CONSUMPTION MMBTUS,ELEC FUEL CONSUMPTION MMBTUS,NET GENERATION (megawatthours),Year,Heatrate
36,408,N,,Valley,Los Angeles City of,11208,CA,PACC,WECC,,22,1,Electric Utility,CT,DFO,DFO,,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2007,-999999.0
37,408,N,,Valley,Los Angeles City of,11208,CA,PACC,WECC,,22,1,Electric Utility,CT,NG,NG,,,mcf,"200,065","986,489","1,267,590","1,349,668","1,026,033","909,763","1,327,465","1,268,175","1,129,026","1,433,397","1,260,755","1,343,842","200,065","986,489","1,267,590","1,349,668","1,026,033","909,763","1,327,465","1,268,175","1,129,026","1,433,397","1,260,755","1,343,842",1.03,1.03,1.02,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.02,1.03,"205,267","1,017,070","1,298,012","1,384,759","1,052,710","935,236","1,365,961","1,307,488","1,159,510","1,469,232","1,291,013","1,386,845","205,267","1,017,070","1,298,012","1,384,759","1,052,710","935,236","1,365,961","1,307,488","1,159,510","1,469,232","1,291,013","1,386,845","26,406","141,222","180,223","193,612","145,490","127,493","188,696","180,183","159,575","204,139","179,266","192,386","13,502,268","13,502,268","13,873,103",13873103.0,1918691.0,2007,7230.504026
38,533,N,,McWilliams,PowerSouth Energy Cooperative,189,AL,ESC ,SERC,,22,1,Electric Utility,CA,DFO,DFO,,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.48,2007,0.0
39,533,N,,McWilliams,PowerSouth Energy Cooperative,189,AL,ESC ,SERC,,22,1,Electric Utility,CA,NG,NG,,,mcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,929","26,832",27,"6,137","23,905","40,549","82,799","114,565","18,905","12,148","10,872","21,163",0,0,0,0.0,370830.52,2007,0.0
40,533,N,,McWilliams,PowerSouth Energy Cooperative,189,AL,ESC ,SERC,,22,1,Electric Utility,CT,DFO,DFO,,,barrels,0,32,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,176,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,32,32,176,176.0,14.68,2007,11991.55141
41,533,N,,McWilliams,PowerSouth Energy Cooperative,189,AL,ESC ,SERC,,22,1,Electric Utility,CT,NG,NG,,,mcf,"360,358","609,135","52,843","179,509","557,468","939,423","1,656,665","2,302,626","473,841","305,831","275,960","565,455","360,358","609,135","52,843","179,509","557,468","939,423","1,656,665","2,302,626","473,841","305,831","275,960","565,455",1.04,1.04,1.03,1.04,1.03,1.03,1.03,1.03,1.02,1.03,1.04,1.03,"374,052","631,673","54,640","185,792","576,422","970,424","1,711,335","2,376,310","483,792","313,783","287,550","581,288","374,052","631,673","54,640","185,792","576,422","970,424","1,711,335","2,376,310","483,792","313,783","287,550","581,288","28,104","52,676","1,348","14,261","46,665","79,035","144,933","200,386","38,881","24,612","22,875","45,180","8,279,114","8,279,114","8,547,061",8547061.0,698956.32,2007,12228.31916
42,592,N,,Delaware City 10,Calpine Mid-Atlantic Generation LLC,56609,DE,SAT ,RFC,,22,2,NAICS-22 Non-Cogen,CT,DFO,DFO,,,barrels,31,179,127,8,30,62,52,129,18,68,25,38,31,179,127,8,30,62,52,129,18,68,25,38,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,5.85,181,"1,047",743,47,176,363,304,755,105,398,146,222,181,"1,047",743,47,176,363,304,755,105,398,146,222,9,51,36,2,9,18,15,37,5,19,7,11,767,767,"4,487",4487.0,219.0,2007,20488.58447
43,597,N,,West Station,Calpine Mid-Atlantic Generation LLC,56609,DE,SAT ,RFC,,22,2,NAICS-22 Non-Cogen,CT,DFO,DFO,,,barrels,60,344,244,16,58,119,100,248,35,130,48,73,60,344,244,16,58,119,100,248,35,130,48,73,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,350,"2,006","1,423",93,338,694,583,"1,446",204,758,280,426,350,"2,006","1,423",93,338,694,583,"1,446",204,758,280,426,18,101,71,5,17,35,29,73,10,38,14,21,"1,475","1,475","8,601",8601.0,432.0,2007,19909.76831
44,612,N,,Fort Myers,Florida Power & Light Co,6452,FL,SAT ,FRCC,,22,1,Electric Utility,CA,NG,NG,,,mcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2007,-999999.0
45,612,N,,Fort Myers,Florida Power & Light Co,6452,FL,SAT ,FRCC,,22,1,Electric Utility,CT,NG,NG,,,mcf,"6,123,985","4,664,211","4,975,075","6,042,035","6,070,164","6,121,696","6,441,740","6,662,005","6,228,933","7,071,227","5,081,570","3,013,035","6,123,985","4,664,211","4,975,075","6,042,035","6,070,164","6,121,696","6,441,740","6,662,005","6,228,933","7,071,227","5,081,570","3,013,035",1.03,1.03,1.02,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.02,1.02,"6,301,581","4,808,802","5,089,502","6,223,296","6,246,199","6,299,225","6,628,550","6,848,541","6,403,343","7,269,221","5,203,528","3,073,296","6,301,581","4,808,802","5,089,502","6,223,296","6,246,199","6,299,225","6,628,550","6,848,541","6,403,343","7,269,221","5,203,528","3,073,296","871,555","682,673","708,717","877,899","842,887","884,251","879,674","916,458","914,739","957,809","788,895","328,948","68,495,676","68,495,676","70,395,084",70395084.0,9654505.0,2007,7291.423434
46,613,N,,Lauderdale,Florida Power & Light Co,6452,FL,SAT ,FRCC,,22,1,Electric Utility,CA,DFO,DFO,,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2007,-999999.0
47,613,N,,Lauderdale,Florida Power & Light Co,6452,FL,SAT ,FRCC,,22,1,Electric Utility,CA,NG,NG,,,mcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2007,-999999.0
48,613,N,,Lauderdale,Florida Power & Light Co,6452,FL,SAT ,FRCC,,22,1,Electric Utility,CT,DFO,DFO,,,barrels,0,0,0,70,0,0,4,201,43,0,0,0,0,0,0,70,0,0,4,201,43,0,0,0,0.0,0.0,0.0,5.54,0.0,0.0,5.54,5.54,5.54,0.0,0.0,0.0,0,0,0,388,0,0,22,"1,113",238,0,0,0,0,0,0,388,0,0,22,"1,113",238,0,0,0,0,0,0,52,0,0,2,136,32,0,0,0,318,318,"1,761",1761.0,222.09,2007,7929.110778
49,613,N,,Lauderdale,Florida Power & Light Co,6452,FL,SAT ,FRCC,,22,1,Electric Utility,CT,JF,WOO,,,barrels,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,0,0,0,0.0,0.0,2007,-999999.0
50,613,N,,Lauderdale,Florida Power & Light Co,6452,FL,SAT ,FRCC,,22,1,Electric Utility,CT,NG,NG,,,mcf,"3,843,436","2,735,270","3,663,270","3,016,250","1,914,545","2,100,137","2,747,105","4,070,820","3,275,723","4,025,316","3,645,794","3,714,477","3,843,436","2,735,270","3,663,270","3,016,250","1,914,545","2,100,137","2,747,105","4,070,820","3,275,723","4,025,316","3,645,794","3,714,477",1.03,1.03,1.04,1.03,1.04,1.04,1.04,1.04,1.04,1.04,1.03,1.03,"3,966,426","2,828,269","3,791,484","3,112,770","1,985,383","2,179,942","2,848,748","4,217,370","3,393,649","4,170,227","3,755,168","3,814,768","3,966,426","2,828,269","3,791,484","3,112,770","1,985,383","2,179,942","2,848,748","4,217,370","3,393,649","4,170,227","3,755,168","3,814,768","485,724","337,061","459,744","414,589","235,946","268,380","313,202","516,521","452,241","485,816","477,694","451,044","38,752,143","38,752,143","40,064,204",40064204.0,4897961.91,2007,8179.770435
51,620,N,,Sanford,Florida Power & Light Co,6452,FL,SAT ,FRCC,,22,1,Electric Utility,CA,NG,NG,,,mcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2007,-999999.0
52,620,N,,Sanford,Florida Power & Light Co,6452,FL,SAT ,FRCC,,22,1,Electric Utility,CT,NG,NG,,,mcf,"6,577,614","5,940,007","6,722,955","4,863,856","4,456,704","7,326,295","8,248,278","8,622,428","7,979,894","8,498,865","7,192,475","7,667,537","6,577,614","5,940,007","6,722,955","4,863,856","4,456,704","7,326,295","8,248,278","8,622,428","7,979,894","8,498,865","7,192,475","7,667,537",1.04,1.03,1.03,1.03,1.04,1.04,1.03,1.03,1.03,1.03,1.03,1.03,"6,807,830","6,141,967","6,951,535","5,019,499","4,612,689","7,582,715","8,528,719","8,915,591","8,251,210","8,787,826","7,393,864","7,874,560","6,807,830","6,141,967","6,951,535","5,019,499","4,612,689","7,582,715","8,528,719","8,915,591","8,251,210","8,787,826","7,393,864","7,874,560","914,244","822,516","993,942","675,548","622,087","1,024,436","1,103,447","1,230,976","1,185,185","1,167,431","1,046,059","1,051,799","84,096,908","84,096,908","86,868,005",86868005.0,11837670.0,2007,7338.268849
53,643,N,,Lansing Smith,Gulf Power Co,7801,FL,SAT ,SERC,,22,1,Electric Utility,CA,NG,NG,,,mcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2007,-999999.0
54,643,N,,Lansing Smith,Gulf Power Co,7801,FL,SAT ,SERC,,22,1,Electric Utility,CT,NG,NG,,,mcf,"1,400,800","1,715,429","1,949,908","1,299,252","809,762","1,321,389","1,550,129","1,733,133","1,279,744","1,428,349","1,283,030","963,820","1,400,800","1,715,429","1,949,908","1,299,252","809,762","1,321,389","1,550,129","1,733,133","1,279,744","1,428,349","1,283,030","963,820",1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,"1,447,026","1,768,607","2,006,455","1,342,127","836,484","1,366,316","1,599,733","1,790,326","1,320,696","1,468,343","1,318,955","990,807","1,447,026","1,768,607","2,006,455","1,342,127","836,484","1,366,316","1,599,733","1,790,326","1,320,696","1,468,343","1,318,955","990,807","195,844","247,254","243,323","170,472","108,663","211,257","215,518","243,857","174,722","195,832","179,494","128,890","16,734,745","16,734,745","17,255,875",17255875.0,2315126.0,2007,7453.536006
55,658,N,,Henry D King,Fort Pierce Utilities Auth,6616,FL,SAT ,FRCC,,22,1,Electric Utility,CA,NG,NG,,,mcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,426,427,445,502,535,570,614,549,520,424,453,0,0,0,0.0,5920.0,2007,0.0
56,658,N,,Henry D King,Fort Pierce Utilities Auth,6616,FL,SAT ,FRCC,,22,1,Electric Utility,CT,NG,NG,,,mcf,"16,414","16,543","16,483","21,856","23,435","24,012","26,586","28,556","26,509","26,141","21,001","20,352","16,414","16,543","16,483","21,856","23,435","24,012","26,586","28,556","26,509","26,141","21,001","20,352",1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,"16,956","17,089","17,027","22,577","24,208","24,804","27,463","29,498","27,384","27,004","21,694","21,024","16,956","17,089","17,027","22,577","24,208","24,804","27,463","29,498","27,384","27,004","21,694","21,024","1,065","1,073","1,070","1,418","1,521","1,558","1,725","1,853","1,720","1,696","1,363","1,321","267,888","267,888","276,728",276728.0,17382.0,2007,15920.3774
57,664,N,,John R Kelly,Gainesville Regional Utilities,6909,FL,SAT ,FRCC,,22,1,Electric Utility,CA,DFO,DFO,,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,15,1,0,0,0,0,0,0,0,0,0.0,22.86,2007,0.0
58,664,N,,John R Kelly,Gainesville Regional Utilities,6909,FL,SAT ,FRCC,,22,1,Electric Utility,CA,NG,NG,,,mcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,655","7,526","7,996","5,783","9,863",0,"12,150","8,257",0,"1,197",0,0,0,0.0,56427.14,2007,0.0
59,664,N,,John R Kelly,Gainesville Regional Utilities,6909,FL,SAT ,FRCC,,22,1,Electric Utility,CT,DFO,DFO,,,barrels,0,0,0,42,0,97,5,134,0,0,0,0,0,0,0,42,0,97,5,134,0,0,0,0,0.0,0.0,0.0,5.79,0.0,5.79,5.79,5.79,0.0,0.0,0.0,0.0,0,0,0,243,0,562,29,776,0,0,0,0,0,0,0,243,0,562,29,776,0,0,0,0,0,0,0,20,0,44,2,21,0,0,0,0,278,278,"1,610",1610.0,86.1,2007,18699.40417
60,664,N,,John R Kelly,Gainesville Regional Utilities,6909,FL,SAT ,FRCC,,22,1,Electric Utility,CT,NG,NG,,,mcf,0,0,"115,841","267,405","236,846","204,457","321,845",788,"370,464","206,080","11,731","64,955",0,0,"115,841","267,405","236,846","204,457","321,845",788,"370,464","206,080","11,731","64,955",0.0,0.0,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,0,0,"119,432","275,962","244,662","211,409","332,466",813,"382,319","212,056","12,036","66,709",0,0,"119,432","275,962","244,662","211,409","332,466",813,"382,319","212,056","12,036","66,709",0,0,"9,539","22,281","19,434","16,434","26,090",21,"29,371","17,407",78,"6,070","1,800,412","1,800,412","1,857,864",1857864.0,146725.9,2007,12662.14068
61,672,N,,Hansel,Kissimmee Utility Authority,10376,FL,SAT ,FRCC,,22,1,Electric Utility,CA,NG,NG,,,mcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,364,365,381,429,457,487,525,469,445,362,388,0,0,0,0.0,5061.0,2007,0.0
62,672,N,,Hansel,Kissimmee Utility Authority,10376,FL,SAT ,FRCC,,22,1,Electric Utility,CT,DFO,DFO,,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2007,-999999.0
63,672,N,,Hansel,Kissimmee Utility Authority,10376,FL,SAT ,FRCC,,22,1,Electric Utility,CT,NG,NG,,,mcf,"20,347","20,507","20,432","27,092","29,050","29,764","32,955","35,398","32,861","32,404","26,032","25,228","20,347","20,507","20,432","27,092","29,050","29,764","32,955","35,398","32,861","32,404","26,032","25,228",1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,"20,998","21,163","21,086","27,959","29,980","30,716","34,010","36,531","33,913","33,441","26,865","26,035","20,998","21,163","21,086","27,959","29,980","30,716","34,010","36,531","33,913","33,441","26,865","26,035","1,395","1,406","1,401","1,858","1,992","2,041","2,260","2,428","2,254","2,222","1,785","1,730","332,070","332,070","342,697",342697.0,22775.0,2007,15047.07048
64,673,N,,Tom G Smith,City of Lake Worth,10620,FL,SAT ,FRCC,,22,1,Electric Utility,CA,NG,NG,,,mcf,"2,861","2,884","2,873","3,810","4,085","4,186","4,634","4,978","4,621","4,557","3,661","3,548","2,861","2,884","2,873","3,810","4,085","4,186","4,634","4,978","4,621","4,557","3,661","3,548",1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,"2,964","2,988","2,976","3,947","4,232","4,337","4,801","5,157","4,787","4,721","3,793","3,676","2,964","2,988","2,976","3,947","4,232","4,337","4,801","5,157","4,787","4,721","3,793","3,676",369,372,371,492,528,540,598,643,597,588,473,458,"46,698","46,698","48,379",48379.0,6030.0,2007,8023.05274
65,673,N,,Tom G Smith,City of Lake Worth,10620,FL,SAT ,FRCC,,22,1,Electric Utility,CT,NG,NG,,,mcf,"15,398","15,519","15,463","20,503","21,985","22,525","24,940","26,789","24,869","24,523","19,701","19,093","15,398","15,519","15,463","20,503","21,985","22,525","24,940","26,789","24,869","24,523","19,701","19,093",1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,1.04,"15,952","16,078","16,020","21,241","22,776","23,336","25,838","27,753","25,764","25,406","20,410","19,780","15,952","16,078","16,020","21,241","22,776","23,336","25,838","27,753","25,764","25,406","20,410","19,780","1,046","1,054","1,050","1,393","1,493","1,530","1,694","1,820","1,689","1,666","1,338","1,297","251,308","251,308","260,354",260354.0,17071.0,2007,15251.24659
66,675,N,,Larsen Memorial,City of Lakeland,10623,FL,SAT ,FRCC,,22,1,Electric Utility,CA,DFO,DFO,,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-194,3,0,0,0,0,0,0,0,0,0,0,0,0.0,-191.43,2007,-999999.0
67,675,N,,Larsen Memorial,City of Lakeland,10623,FL,SAT ,FRCC,,22,1,Electric Utility,CA,NG,NG,,,mcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717,-56,-194,191,"2,504","2,230","3,113","5,327","3,643","3,643","5,057",-150,0,0,0,0.0,26025.43,2007,0.0
68,675,N,,Larsen Memorial,City of Lakeland,10623,FL,SAT ,FRCC,,22,1,Electric Utility,CT,DFO,DFO,,,barrels,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,551,0,0,0,0,0,0,0,0,0,0,0,551,0,0,0,0,0,0,0,0,0,0,-17,39,0,0,0,0,0,0,0,0,95,95,551,551.0,21.71,2007,25376.50256
69,675,N,,Larsen Memorial,City of Lakeland,10623,FL,SAT ,FRCC,,22,1,Electric Utility,CT,NG,NG,,,mcf,"60,585","24,029",0,"39,889","153,684","139,826","187,895","252,681","186,522","186,522","239,881","27,705","60,585","24,029",0,"39,889","153,684","139,826","187,895","252,681","186,522","186,522","239,881","27,705",1.03,1.03,0.0,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.02,"62,403","24,750",0,"40,966","157,680","143,322","192,968","259,503","191,372","191,372","245,878","28,342","62,403","24,750",0,"40,966","157,680","143,322","192,968","259,503","191,372","191,372","245,878","28,342","4,062","1,555",-17,"2,878","11,097","10,154","13,432","18,762","13,571","13,571","17,450","1,991","1,499,219","1,499,219","1,538,556",1538556.0,108506.29,2007,14179.41801
70,676,N,,C D McIntosh Jr,City of Lakeland,10623,FL,SAT ,FRCC,,22,1,Electric Utility,CA,DFO,DFO,,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-226,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0.0,-220.42,2007,-999999.0
71,676,N,,C D McIntosh Jr,City of Lakeland,10623,FL,SAT ,FRCC,,22,1,Electric Utility,CA,NG,NG,,,mcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-226,"11,232","38,502","49,158","43,760","55,282","43,236","64,659","51,663","51,663","24,871","62,921",0,0,0,0.0,496720.42,2007,0.0
72,676,N,,C D McIntosh Jr,City of Lakeland,10623,FL,SAT ,FRCC,,22,1,Electric Utility,CT,DFO,DFO,,,barrels,0,0,12,0,0,0,0,0,4,4,0,0,0,0,12,0,0,0,0,0,4,4,0,0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,5.84,5.84,0.0,0.0,0,0,70,0,0,0,0,0,23,23,0,0,0,0,70,0,0,0,0,0,23,23,0,0,-65,0,6,0,0,0,0,0,2,2,0,0,20,20,116,116.0,-54.84,2007,-999999.0
73,676,N,,C D McIntosh Jr,City of Lakeland,10623,FL,SAT ,FRCC,,22,1,Electric Utility,CT,NG,NG,,,mcf,0,"271,643","803,352","967,459","861,828","1,091,671","876,161","1,277,674","1,017,617","1,017,617","501,782","1,218,061",0,"271,643","803,352","967,459","861,828","1,091,671","876,161","1,277,674","1,017,617","1,017,617","501,782","1,218,061",0.0,1.03,1.02,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.02,0,"279,792","819,419","993,580","884,236","1,118,963","899,817","1,312,171","1,044,075","1,044,075","514,327","1,246,076",0,"279,792","819,419","993,580","884,236","1,118,963","899,817","1,312,171","1,044,075","1,044,075","514,327","1,246,076",-65,"21,296","67,916","84,781","75,425","94,168","73,302","109,778","87,120","87,120","41,768","104,772","9,904,865","9,904,865","10,156,531",10156531.0,847381.84,2007,11985.77852
74,689,N,,S O Purdom,City of Tallahassee,18445,FL,SAT ,FRCC,,22,1,Electric Utility,CA,DFO,DFO,,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2007,-999999.0
75,689,N,,S O Purdom,City of Tallahassee,18445,FL,SAT ,FRCC,,22,1,Electric Utility,CA,NG,NG,,,mcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2007,-999999.0
